-1.250000, 1.349996, 0.000000
-1.250000, 1.449996, 0.000000
-1.250000, 1.549995, 0.000000
-1.250000, 1.649995, 0.000000
-1.250000, 1.749995, 0.000000
-1.250000, 1.849995, 0.000000
-1.500000, 0.049997, 0.000000
-1.500000, 0.149997, 0.000000
-1.500000, 0.249997, 0.000000
-1.500000, 0.349997, 0.000000
-1.500000, 0.449997, 0.000000
-1.500000, 0.549996, 0.000000
-1.500000, 0.649996, 0.000000
-1.500000, 0.749996, 0.000000
-1.500000, 0.849996, 0.000000
-1.500000, 0.949996, 0.000000
-1.500000, 1.149996, 0.000000
-1.500000, 1.249996, 0.000000
-1.500000, 1.349996, 0.000000
-1.500000, 1.449996, 0.000000
-1.500000, 1.549995, 0.000000
-1.500000, 1.649995, 0.000000
0.049997, 2.000000, 0.000000
0.149997, 2.000000, 0.000000
0.249997, 2.000000, 0.000000
0.349997, 2.000000, 0.000000
0.549996, 2.000000, 0.000000
0.649996, 2.000000, 0.000000
0.749996, 2.000000, 0.000000
0.849996, 2.000000, 0.000000
0.949996, 2.000000, 0.000000
1.049996, 2.000000, 0.000000
1.149996, 2.000000, 0.000000
-1.575000, 0.425000, 0.000000
-1.525000, 0.475000, 0.000000
-1.475000, 0.525000, 0.000000
-1.425000, 0.575000, 0.000000
-0.825000, 1.175000, 0.000000
-0.775000, 1.225000, 0.000000
-0.725000, 1.275000, 0.000000
-0.675000, 1.325000, 0.000000
-0.625000, 1.375000, 0.000000
-0.425000, 1.575000, 0.000000
-0.375000, 1.625000, 0.000000
-0.325000, 1.675000, 0.000000
-0.275000, 1.725000, 0.000000
-0.225000, 1.775000, 0.000000
-0.175000, 1.825000, 0.000000
-0.125000, 1.875000, 0.000000
-0.887501, 1.000000, 0.000000
-0.862501, 1.000000, 0.000000
-0.787501, 1.000000, 0.000000
-0.762501, 1.000000, 0.000000
-0.737501, 1.000000, 0.000000
